src_id,dst_id
0,1341
1,1434
2,1434
3,1434
4,1434
5,870
6,1434
7,870
8,870
9,870
10,1434
11,1341
12,870
13,870
14,1434
15,1341
16,870
17,1434
18,1434
19,1434
20,870
21,870
22,1341
23,870
24,1434
25,1341
26,1434
27,1434
28,870
29,870
30,1440
31,1440
32,1440
33,1440
34,1440
35,1440
36,1440
37,1440
38,1440
39,1440
40,1440
41,1440
42,1440
43,1440
44,1440
45,1440
46,1440
47,1440
48,1440
49,1440
50,1440
51,1440
52,1440
53,1440
54,1440
55,1440
56,1440
57,1440
58,1440
59,1440
60,1440
61,1440
62,1440
63,1440
64,1440
65,1440
66,1440
67,1440
68,1440
69,1440
70,1440
71,1440
72,1440
73,1440
74,1440
75,1440
76,1440
77,1440
78,1440
79,1440
80,1440
81,1440
82,1440
83,796
84,1348
85,796
86,796
87,796
88,796
89,1098
90,1098
91,1098
92,1348
93,1348
94,1098
95,1348
96,1098
97,1098
98,1348
99,796
100,796
101,796
102,1098
103,1098
104,796
105,796
106,1098
107,1348
108,1098
109,796
110,1348
111,1098
112,1348
113,796
114,1348
115,1098
116,1348
117,1098
118,796
119,1348
120,1348
121,1098
122,1348
123,796
124,1348
125,1348
126,1098
127,796
128,1348
129,1348
130,1348
131,796
132,796
133,1098
134,1348
135,1098
136,1348
137,1098
138,796
139,1348
140,796
141,1098
142,1348
143,796
144,796
145,796
146,1348
147,1348
148,796
149,1098
150,1098
151,796
152,1098
153,796
154,796
155,1098
156,1348
157,1098
158,1348
159,1348
160,796
161,1098
162,1098
163,1348
164,1348
165,796
166,1098
167,1098
168,1348
169,796
170,796
171,1348
172,1098
173,796
174,796
175,1098
176,796
177,1098
178,1098
179,1348
180,1348
181,796
182,796
183,1098
184,1348
185,1098
186,796
187,1348
188,1348
189,796
190,796
191,1098
192,1098
193,1098
194,1348
195,796
196,1098
197,1348
198,796
199,796
200,1098
201,1348
202,796
203,1098
204,1348
205,796
206,118
207,118
208,118
209,188
210,118
211,118
212,118
213,188
214,118
215,1303
216,118
217,1303
218,188
219,1303
220,1303
221,118
222,1303
223,188
224,118
225,1303
226,118
227,188
228,118
229,118
230,118
231,1303
232,1303
233,118
234,188
235,188
236,188
237,118
238,188
239,188
240,188
241,188
242,1303
243,188
244,1303
245,1303
246,188
247,118
248,188
249,118
250,188
251,188
252,1303
253,118
254,188
255,1303
256,118
257,1303
258,1303
259,188
260,188
261,1303
262,1303
263,1099
264,333
265,333
266,765
267,333
268,333
269,1099
270,333
271,333
272,765
273,333
274,1099
275,333
276,1099
277,765
278,333
279,333
280,1099
281,1099
282,1099
283,765
284,333
285,1099
286,765
287,765
288,765
289,1099
290,765
291,333
292,765
293,333
294,1099
295,1099
296,765
297,765
298,1099
299,765
300,765
301,765
302,765
303,765
304,765
305,1099
306,333
307,765
308,333
309,1099
310,333
311,1099
312,333
313,1099
314,1099
315,765
316,765
317,1099
318,765
319,765
320,1099
321,333
322,333
323,1099
324,1099
325,333
326,1099
327,1099
328,1099
329,1099
330,1099
331,765
332,765
333,1099
334,333
335,333
336,765
337,333
338,333
339,333
340,765
341,1099
342,1099
343,765
344,1099
345,765
346,333
347,333
348,765
349,333
350,765
351,1099
352,333
353,765
354,333
355,765
356,765
357,1099
358,333
359,1099
360,1099
361,333
362,765
363,1099
364,333
365,1099
366,1099
367,1099
368,333
369,1099
370,1099
371,333
372,1099
373,1099
374,765
375,1099
376,1099
377,1099
378,1303
379,1303
380,1303
381,588
382,811
383,1303
384,1303
385,588
386,588
387,1303
388,811
389,1303
390,1303
391,588
392,588
393,588
394,588
395,1303
396,1303
397,588
398,588
399,1303
400,1303
401,1303
402,588
403,588
404,588
405,588
406,1303
407,588
408,811
409,1303
410,811
411,588
412,811
413,1004
414,542
415,1004
416,542
417,1004
418,542
419,1004
420,542
421,1378
422,850
423,1378
424,850
425,1378
426,850
427,1378
428,1378
429,230
430,850
431,850
432,230
433,850
434,230
435,230
436,230
437,230
438,1378
439,1378
440,850
441,850
442,1378
443,230
444,850
445,1378
446,230
447,850
448,230
449,1378
450,1378
451,230
452,850
453,230
454,1378
455,230
456,850
457,230
458,850
459,230
460,1378
461,850
462,230
463,850
464,850
465,1378
466,850
467,850
468,230
469,230
470,1378
471,850
472,1378
473,230
474,230
475,1378
476,850
477,850
478,850
479,230
480,1378
481,1378
482,850
483,850
484,850
485,850
486,850
487,1378
488,1378
489,1378
490,1378
491,230
492,230
493,850
494,230
495,230
496,850
497,850
498,850
499,230
500,230
501,1378
502,1140
503,291
504,1140
505,291
506,291
507,291
508,1140
509,291
510,291
511,198
512,198
513,291
514,1140
515,962
516,962
517,360
518,962
519,360
520,962
521,962
522,360
523,360
524,962
525,962
526,962
527,962
528,962
529,360
530,360
531,360
532,360
533,360
534,360
