src_id,dst_id
318,0
318,1
318,2
319,3
319,4
319,5
320,6
320,7
320,8
321,9
321,10
321,11
322,12
322,13
322,14
323,15
323,16
323,17
324,18
324,19
324,20
325,21
325,22
325,23
326,24
326,25
326,26
327,27
327,28
327,29
328,30
328,31
328,32
338,33
338,34
338,35
339,36
339,37
339,38
340,39
340,40
340,41
341,42
341,43
341,44
342,45
342,46
342,47
343,48
343,49
343,50
344,51
344,52
344,53
350,54
351,55
352,56
353,57
354,58
364,59
364,60
365,61
365,62
366,63
366,64
367,65
367,66
368,67
368,68
369,69
369,70
370,71
370,72
371,73
371,74
372,75
372,76
373,77
373,78
374,79
374,80
375,81
375,82
376,83
376,84
377,85
377,86
385,87
385,88
386,89
386,90
387,91
387,92
388,93
388,94
389,95
389,96
390,97
390,98
391,99
391,100
401,101
401,102
401,103
402,104
402,105
402,106
403,107
403,108
403,109
404,110
404,111
404,112
405,113
405,114
405,115
406,116
406,117
406,118
407,119
407,120
407,121
408,122
408,123
408,124
409,125
409,126
409,127
410,128
410,129
410,130
411,131
411,132
411,133
412,134
412,135
412,136
413,137
413,138
413,139
414,140
414,141
414,142
415,143
415,144
415,145
416,146
416,147
416,148
417,149
417,150
417,151
418,152
418,153
418,154
419,155
419,156
419,157
424,158
424,159
424,160
425,161
425,162
425,163
426,164
426,165
426,166
427,167
427,168
427,169
428,170
428,171
428,172
429,173
429,174
429,175
430,176
430,177
430,178
431,179
431,180
431,181
432,182
432,183
432,184
433,185
433,186
433,187
434,188
434,189
434,190
435,191
435,192
435,193
436,194
436,195
436,196
437,197
437,198
437,199
438,200
438,201
438,202
439,203
439,204
439,205
440,206
440,207
440,208
441,209
441,210
441,211
442,212
442,213
442,214
443,215
443,216
443,217
444,218
444,219
444,220
448,221
449,222
450,223
451,224
452,225
453,226
454,227
455,228
456,229
457,230
458,231
459,232
460,233
461,234
469,235
469,236
469,237
470,238
470,239
470,240
471,241
471,242
471,243
472,244
472,245
472,246
473,247
473,248
473,249
474,250
474,251
474,252
475,253
475,254
475,255
476,256
476,257
476,258
477,259
477,260
477,261
478,262
478,263
478,264
479,265
479,266
479,267
484,268
485,269
486,270
487,271
488,272
489,273
490,274
491,275
492,276
493,277
494,278
495,279
496,280
497,281
498,282
499,283
500,284
501,285
502,286
513,287
513,288
513,289
514,290
514,291
514,292
515,293
515,294
515,295
516,296
516,297
516,298
517,299
517,300
517,301
518,302
518,303
518,304
519,305
519,306
519,307
520,308
520,309
520,310
521,311
521,312
521,313
522,314
522,315
522,316
523,317
523,318
523,319
524,320
524,321
524,322
525,323
525,324
525,325
526,326
526,327
526,328
527,329
527,330
527,331
528,332
528,333
528,334
529,335
529,336
529,337
530,338
530,339
530,340
531,341
531,342
531,343
532,344
532,345
532,346
533,347
533,348
533,349
534,350
534,351
534,352
535,353
535,354
535,355
540,356
540,357
541,358
541,359
542,360
542,361
543,362
543,363
544,364
544,365
545,366
545,367
546,368
546,369
547,370
547,371
548,372
548,373
549,374
549,375
550,376
550,377
551,378
551,379
552,380
552,381
553,382
553,383
554,384
554,385
555,386
555,387
556,388
556,389
567,390
567,391
568,392
568,393
569,394
569,395
570,396
570,397
571,398
571,399
572,400
572,401
573,402
573,403
574,404
574,405
575,406
575,407
576,408
576,409
577,410
577,411
578,412
578,413
583,414
583,415
583,416
584,417
584,418
584,419
585,420
585,421
585,422
586,423
586,424
586,425
587,426
587,427
587,428
588,429
588,430
588,431
589,432
589,433
589,434
590,435
590,436
590,437
591,438
591,439
591,440
592,441
592,442
592,443
593,444
593,445
593,446
594,447
594,448
594,449
595,450
595,451
595,452
596,453
596,454
596,455
597,456
597,457
597,458
598,459
598,460
598,461
599,462
599,463
599,464
600,465
600,466
600,467
601,468
601,469
601,470
602,471
602,472
602,473
610,474
610,475
611,476
611,477
612,478
612,479
613,480
613,481
614,482
614,483
615,484
615,485
616,486
616,487
617,488
617,489
618,490
618,491
619,492
619,493
620,494
620,495
621,496
621,497
622,498
622,499
623,500
623,501
624,502
624,503
625,504
625,505
626,506
626,507
627,508
627,509
628,510
628,511
632,512
633,513
634,514
635,515
636,516
637,517
638,518
639,519
640,520
641,521
642,522
648,523
648,524
649,525
649,526
650,527
650,528
651,529
651,530
652,531
652,532
653,533
653,534
654,535
654,536
655,537
655,538
656,539
656,540
657,541
657,542
658,543
658,544
659,545
659,546
660,547
660,548
670,549
670,550
671,551
671,552
672,553
672,554
673,555
673,556
674,557
674,558
675,559
675,560
676,561
676,562
684,563
684,564
685,565
685,566
686,567
686,568
687,569
687,570
688,571
688,572
689,573
689,574
690,575
690,576
691,577
691,578
692,579
692,580
693,581
693,582
694,583
694,584
695,585
695,586
696,587
696,588
697,589
697,590
698,591
698,592
699,593
699,594
700,595
700,596
701,597
701,598
702,599
702,600
703,601
703,602
704,603
704,604
705,605
705,606
709,607
709,608
709,609
710,610
710,611
710,612
711,613
711,614
711,615
712,616
712,617
712,618
713,619
713,620
713,621
714,622
714,623
714,624
715,625
715,626
715,627
716,628
716,629
716,630
717,631
717,632
717,633
718,634
718,635
718,636
719,637
719,638
719,639
720,640
720,641
720,642
721,643
721,644
721,645
722,646
722,647
722,648
723,649
723,650
723,651
724,652
724,653
724,654
725,655
725,656
725,657
726,658
726,659
726,660
727,661
727,662
727,663
739,664
739,665
739,666
740,667
740,668
740,669
741,670
741,671
741,672
742,673
742,674
742,675
743,676
743,677
743,678
744,679
744,680
744,681
745,682
745,683
745,684
746,685
746,686
746,687
747,688
747,689
747,690
748,691
748,692
748,693
756,694
757,695
758,696
759,697
760,698
761,699
762,700
763,701
764,702
765,703
766,704
774,705
774,706
774,707
775,708
775,709
775,710
776,711
776,712
